id,0,1,2,3,4,5
6550,0.7229118347167969,0.0,0.00704193115234375,0.2700462341308594,0.0,0.0
6551,0.3854560852050781,0.0,0.006855010986328125,0.6076889038085938,0.0,0.0
6552,0.6989097595214844,0.0,0.0,0.3010902404785156,0.0,0.0
6556,0.6912918090820312,0.0,0.0442047119140625,0.26450347900390625,0.0,0.0
6557,0.389892578125,0.0,0.0,0.610107421875,0.0,0.0
6558,0.7066116333007812,0.0,0.0,0.29338836669921875,0.0,0.0
6559,0.8385353088378906,0.0,7.62939453125e-06,0.16145706176757812,0.0,0.0
6560,0.179840087890625,0.0,0.08105850219726562,0.7391014099121094,0.0,0.0
6561,0.20368576049804688,0.0,0.58697509765625,0.20933914184570312,0.0,0.0
6562,0.014705657958984375,0.0,0.6334152221679688,0.24402618408203125,0.10785293579101562,0.0
6563,0.15016555786132812,0.0,0.6882972717285156,0.13035964965820312,0.031177520751953125,0.0
6564,0.35585784912109375,0.0,0.3896331787109375,0.25450897216796875,0.0,0.0
6565,0.027339935302734375,0.0,0.9726600646972656,0.0,0.0,0.0
6566,0.331085205078125,0.0,0.5886306762695312,0.08028411865234375,0.0,0.0
6567,0.13934707641601562,0.0,0.7940711975097656,0.06658172607421875,0.0,0.0
6568,0.2721748352050781,0.0,0.0008392333984375,0.7269859313964844,0.0,0.0
6569,0.18521881103515625,0.0,0.00023651123046875,0.814544677734375,0.0,0.0
6570,0.9272346496582031,0.0,0.0,0.07276535034179688,0.0,0.0
6703,0.23705291748046875,0.0,0.008884429931640625,0.7540626525878906,0.0,0.0
6704,0.4208335876464844,0.0,0.0,0.5791664123535156,0.0,0.0
6705,0.8362197875976562,0.0,0.040393829345703125,0.12338638305664062,0.0,0.0
6712,1.0,0.0,0.0,0.0,0.0,0.0
6713,0.3374748229980469,0.0,0.0,0.6625251770019531,0.0,0.0
6714,0.6022567749023438,0.0,0.0,0.39774322509765625,0.0,0.0
6715,0.1508941650390625,0.0,0.0,0.8491058349609375,0.0,0.0
6716,0.6030311584472656,0.0,0.0336151123046875,0.3633537292480469,0.0,0.0
6717,0.12958145141601562,0.0,0.28368377685546875,0.5867347717285156,0.0,0.0
6718,0.20199203491210938,0.0,9.1552734375e-05,0.7979164123535156,0.0,0.0
6719,0.3562278747558594,0.0,7.62939453125e-06,0.6437644958496094,0.0,0.0
6720,0.4115409851074219,0.0,1.1444091796875e-05,0.5884475708007812,0.0,0.0
6721,0.6349411010742188,0.0,0.028972625732421875,0.3360862731933594,0.0,0.0
6722,0.3752632141113281,0.0,0.043888092041015625,0.5808486938476562,0.0,0.0
6723,0.753265380859375,0.0,3.4332275390625e-05,0.24670028686523438,0.0,0.0
