RASTERVALU,id,0,1,2,3,4,5
1,26265,0.3539314270019531,0.0080757141113281,0.5674934387207031,0.0704994201660156,0.0,0.0
1,26266,0.5312881469726562,0.0,0.2758407592773437,0.19287109375,0.0,0.0
1,26267,0.6039886474609375,0.002685546875,0.3523063659667969,0.0410194396972656,0.0,0.0
1,26268,0.2547950744628906,0.0,0.7376632690429688,0.0075416564941406,0.0,0.0
1,26269,0.1684722900390625,0.0,0.8315277099609375,0.0,0.0,0.0
1,26270,0.0026397705078125,0.0,0.9973602294921876,0.0,0.0,0.0
1,26271,0.10894775390625,0.0,0.886474609375,0.00457763671875,0.0,0.0
1,26272,0.6588363647460938,0.0,0.3005447387695312,0.040618896484375,0.0,0.0
1,26273,0.8164710998535156,0.0,0.1835289001464843,0.0,0.0,0.0
1,26274,0.1543731689453125,0.0,0.8456268310546875,0.0,0.0,0.0
1,26419,0.0,0.0,1.0,0.0,0.0,0.0
1,26420,0.24224853515625,0.0,0.7558059692382812,0.0019454956054687,0.0,0.0
1,26421,0.8406105041503906,0.0,0.014862060546875,0.1445274353027343,0.0,0.0
1,26422,0.4777030944824219,0.0,0.5222969055175781,0.0,0.0,0.0
1,26423,0.3928146362304687,0.0,0.6071853637695312,0.0,0.0,0.0
1,26424,0.5587348937988281,0.0,0.4412651062011719,0.0,0.0,0.0
1,26425,0.1562767028808593,0.0,0.8397789001464844,0.0039443969726562,0.0,0.0
1,26426,0.0,0.0,1.0,0.0,0.0,0.0
1,26427,0.7328414916992188,0.0,0.2671585083007812,0.0,0.0,0.0
1,26428,0.9950714111328124,0.0,9.1552734375e-05,0.0048370361328125,0.0,0.0
1,26572,0.0008926391601562,0.0,0.9991073608398438,0.0,0.0,0.0
1,26573,0.2476539611816406,0.0,0.7523460388183594,0.0,0.0,0.0
1,26574,0.5448036193847656,0.0,0.4551963806152344,0.0,0.0,0.0
1,26575,0.4878692626953125,0.0,0.5121307373046875,0.0,0.0,0.0
1,26576,0.6686630249023438,0.0,0.3313369750976562,0.0,0.0,0.0
1,26577,0.5582160949707031,0.0,0.4325599670410156,0.0092239379882812,0.0,0.0
1,26578,0.7340621948242188,0.0,0.2659378051757812,0.0,0.0,0.0
1,26579,0.6385078430175781,0.0,0.3614921569824219,0.0,0.0,0.0
1,26580,0.1980056762695312,0.0,0.8019943237304688,0.0,0.0,0.0
1,26581,0.004486083984375,0.0,0.9788055419921876,0.0167083740234375,0.0,0.0
1,26729,0.5651702880859375,0.0,0.4348297119140625,0.0,0.0,0.0
1,26730,0.5338211059570312,0.0,0.4661788940429687,0.0,0.0,0.0
1,26731,0.6231498718261719,0.0,0.3768501281738281,0.0,0.0,0.0
1,26732,0.4522514343261719,0.0,0.5477485656738281,0.0,0.0,0.0
1,26733,0.074676513671875,0.0,0.925323486328125,0.0,0.0,0.0
1,26734,0.0,0.0,1.0,0.0,0.0,0.0
1,26883,0.405242919921875,0.0,0.594757080078125,0.0,0.0,0.0
1,26884,0.0258331298828125,0.0,0.963665008544922,0.0105018615722656,0.0,0.0
1,26885,0.1493110656738281,0.0,0.8506889343261719,0.0,0.0,0.0
1,26886,0.3214759826660156,0.0,0.6578788757324219,0.0206451416015625,0.0,0.0
1,26887,0.0,0.0,1.0,0.0,0.0,0.0
1,27039,0.01690673828125,0.0,0.98309326171875,0.0,0.0,0.0
1,27040,0.0214309692382812,0.0,0.9785690307617188,0.0,0.0,0.0
1,27041,0.0068321228027343,0.0,0.9931678771972656,0.0,0.0,0.0
2,18163,0.0673599243164062,0.0,0.9326400756835938,0.0,0.0,0.0
2,18164,0.3172225952148437,0.1250038146972656,0.5114860534667969,0.0462875366210937,0.0,0.0
2,18165,0.5823211669921875,0.0400352478027343,0.3656234741210937,0.0,0.0120201110839843,0.0
2,18318,0.0306854248046875,0.0,0.9395408630371094,0.0297737121582031,0.0,0.0
